Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,SE_A09002_001,SE_A09002_002,SE_A09002_003,SE_A09002_004,SE_A09002_005,SE_A09002_006,SE_A09002_007,SE_A09002_008
"06037700102","Census Tract 7001.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7001.02",,,,2754,1778,1704,74,167,16,86,129,31,547,2207,21,386,652,729,199,137,83
"06037700200","Census Tract 7002, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7002",,,,5214,3486,3039,447,285,68,76,313,76,910,4304,115,749,945,1478,610,407,0
"06037700300","Census Tract 7003, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7003",,,,3929,2002,1972,30,337,13,0,75,41,1461,2468,47,430,718,839,368,66,0
"06037700400","Census Tract 7004, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7004",,,,3099,1995,1878,117,83,0,34,114,195,678,2421,27,386,1038,589,220,128,33
"06037700501","Census Tract 7005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7005.01",,,,2471,1656,1496,160,146,26,0,103,0,540,1931,45,390,812,347,169,148,20
"06037700502","Census Tract 7005.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7005.02",,,,2651,1637,1595,42,18,0,0,309,38,649,2002,92,395,709,637,118,51,0
"06037700600","Census Tract 7006, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7006",,,,2021,1085,1052,33,31,0,0,74,93,738,1283,0,296,580,197,76,134,0
"06037700700","Census Tract 7007, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7007",,,,1513,1384,1259,125,12,0,0,45,0,72,1441,36,465,471,141,274,0,54
"06037700801","Census Tract 7008.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7008.01",,,,1508,725,725,0,17,0,0,180,70,516,992,43,122,433,205,119,70,0
"06037700802","Census Tract 7008.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7008.02",,,,1891,1281,1261,20,12,0,10,148,41,399,1492,27,552,434,229,156,83,11
"06037700901","Census Tract 7009.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7009.01",,,,1847,1444,1325,119,61,0,0,50,7,285,1562,7,259,619,326,258,54,39
"06037700902","Census Tract 7009.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7009.02",,,,3119,1884,1710,174,53,0,21,302,19,840,2279,10,444,797,491,182,276,79
"06037701000","Census Tract 7010, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7010",,,,2824,1528,1331,197,170,0,0,237,34,855,1969,53,815,535,346,169,17,34
"06037701201","Census Tract 7012.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7012.01",,,,1582,1075,1052,23,22,0,30,50,0,405,1177,0,460,335,317,38,18,9
"06037701202","Census Tract 7012.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7012.02",,,,1882,1101,1009,92,0,22,36,43,18,662,1220,28,291,299,510,76,16,0
"06037701302","Census Tract 7013.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7013.02",,,,3079,1799,1696,103,64,57,196,140,20,803,2276,78,675,683,453,267,76,44
"06037701304","Census Tract 7013.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7013.04",,,,3168,2018,1897,121,26,0,94,82,112,836,2332,0,385,641,817,366,112,11
"06037701402","Census Tract 7014.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7014.02",,,,3324,1767,1605,162,138,24,159,159,41,1036,2288,0,265,952,719,242,87,23
"06037701501","Census Tract 7015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7015.01",,,,2950,1526,1447,79,87,0,78,112,38,1109,1841,22,402,636,408,271,70,32
"06037701502","Census Tract 7015.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7015.02",,,,2258,1121,1089,32,80,0,27,184,0,846,1412,7,383,472,426,105,10,9
"06037701601","Census Tract 7016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7016.01",,,,1964,1160,1091,69,26,0,21,99,16,642,1322,23,356,354,411,109,65,4
"06037701602","Census Tract 7016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7016.02",,,,2447,1552,1461,91,20,0,141,105,17,612,1835,56,728,585,354,19,78,15
"06037701701","Census Tract 7017.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7017.01",,,,1954,1083,987,96,33,0,30,120,0,688,1266,62,263,531,240,42,107,21
"06037701702","Census Tract 7017.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7017.02",,,,1820,933,860,73,84,0,111,234,30,428,1392,37,497,422,288,104,44,0
"06037701801","Census Tract 7018.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7018.01",,,,3075,1943,1771,172,81,0,63,114,39,835,2240,63,764,692,460,149,80,32
"06037701802","Census Tract 7018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7018.02",,,,2591,1736,1633,103,143,0,37,101,24,550,2041,0,652,711,375,210,93,0
"06037701902","Census Tract 7019.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7019.02",,,,2769,1406,1301,105,84,0,0,306,200,773,1996,40,689,704,359,122,66,16
"06037702002","Census Tract 7020.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7020.02",,,,3319,1857,1792,65,58,0,143,254,136,871,2448,47,329,1043,599,191,218,21
"06037702102","Census Tract 7021.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7021.02",,,,3375,2076,1961,115,102,0,208,227,31,731,2644,65,296,749,648,580,292,14
"06037702201","Census Tract 7022.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7022.01",,,,2237,1351,1234,117,68,0,53,158,22,585,1652,61,416,603,275,229,68,0
"06037702202","Census Tract 7022.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7022.02",,,,1919,1275,1259,16,13,0,50,61,30,490,1429,0,290,553,346,138,92,10
"06037702300","Census Tract 7023, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7023",,,,3479,2090,1864,226,153,0,43,339,55,799,2680,45,737,955,508,163,194,78
"06037702400","Census Tract 7024, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7024",,,,2840,1835,1749,86,133,0,8,75,55,734,2106,46,245,677,746,270,116,6
"06037702501","Census Tract 7025.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7025.01",,,,2425,1609,1540,69,0,0,110,109,30,567,1858,12,209,966,423,170,57,21
"06037702502","Census Tract 7025.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7025.02",,,,2164,1443,1342,101,0,0,17,17,0,687,1477,0,135,491,598,223,30,0
"06037702600","Census Tract 7026, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7026",,,,3354,2165,2096,69,121,0,61,35,57,915,2439,0,440,844,828,264,63,0
"06037702700","Census Tract 7027, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7027",,,,1819,1322,1281,41,8,17,73,24,10,365,1454,27,298,527,442,86,44,30
"06037702801","Census Tract 7028.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7028.01",,,,2424,1665,1634,31,110,0,41,27,0,581,1843,0,276,637,777,66,74,13
"06037702802","Census Tract 7028.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7028.02",,,,1290,936,873,63,39,0,15,34,0,266,1024,15,196,385,270,63,82,13
"06037702803","Census Tract 7028.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7028.03",,,,1467,988,863,125,92,11,27,6,17,326,1141,20,116,443,363,66,72,61
"06037702900","Census Tract 7029, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7029",,,,7082,3785,3478,307,131,0,43,130,48,2945,4137,20,672,1872,672,314,470,117
"06037703002","Census Tract 7030.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7030.02",,,,3427,2586,2423,163,75,0,0,0,47,719,2708,31,141,828,1151,399,118,40
"06037703003","Census Tract 7030.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7030.03",,,,3740,2425,2300,125,46,0,18,24,82,1145,2595,50,493,637,959,138,272,46
"06037703100","Census Tract 7031, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7031",,,,3049,2070,2057,13,16,21,0,16,228,698,2351,17,164,890,633,504,122,21
"06037703200","Census Tract 7032, Los Angeles County, California","ca","140","00",,,,"06","037",,,"703200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7032",,,,2112,1525,1525,0,81,0,18,0,0,488,1624,15,69,502,471,270,216,81
"06037800101","Census Tract 8001.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8001.01",,,,2649,1839,1756,83,28,0,10,58,0,714,1935,31,225,657,531,246,203,42
"06037800103","Census Tract 8001.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8001.03",,,,1796,1294,1235,59,0,7,19,48,0,428,1368,48,245,208,451,115,217,84
"06037800104","Census Tract 8001.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8001.04",,,,1590,802,722,80,0,18,0,19,88,663,927,19,193,192,200,185,138,0
"06037800202","Census Tract 8002.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.02",,,,2740,2257,2194,63,5,11,0,40,55,372,2368,40,449,618,358,344,487,72
"06037800204","Census Tract 8002.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.04",,,,1419,941,886,55,31,0,0,2,71,374,1045,2,86,159,360,185,113,140
"06037800205","Census Tract 8002.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.05",,,,2224,1703,1518,185,0,0,48,20,20,433,1791,22,378,703,370,129,154,35
"06037800206","Census Tract 8002.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8002.06",,,,1373,933,803,130,2,0,0,11,9,418,955,8,127,405,188,126,101,0
"06037800324","Census Tract 8003.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.24",,,,2662,1816,1709,107,7,0,36,0,0,803,1859,0,372,666,284,240,176,121
"06037800325","Census Tract 8003.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.25",,,,1628,1355,1272,83,0,0,0,21,0,252,1376,66,701,224,143,90,103,49
"06037800328","Census Tract 8003.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.28",,,,606,452,421,31,0,0,0,0,8,146,460,7,103,111,52,32,148,7
"06037800333","Census Tract 8003.33, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.33",,,,1072,793,670,123,0,0,0,13,25,241,831,25,236,253,184,37,43,53
"06037800334","Census Tract 8003.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.34",,,,1865,1451,1360,91,0,0,0,9,0,405,1460,38,446,562,221,69,96,28
"06037800335","Census Tract 8003.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800335",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.35",,,,1890,1351,1325,26,0,0,0,106,40,393,1497,97,400,368,277,93,212,50
"06037800336","Census Tract 8003.36, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.36",,,,1831,1329,1246,83,0,0,0,0,0,502,1329,0,186,695,99,100,124,125
"06037800337","Census Tract 8003.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.37",,,,1911,1435,1368,67,0,0,0,0,31,445,1466,165,248,627,112,115,127,72
"06037800338","Census Tract 8003.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8003.38",,,,3334,2046,2022,24,0,0,0,25,60,1203,2131,29,832,726,93,104,290,57
"06037800406","Census Tract 8004.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.06",,,,816,541,521,20,0,0,7,48,4,216,600,10,115,166,78,32,147,52
"06037800410","Census Tract 8004.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.10",,,,1376,562,508,54,21,0,8,509,54,222,1154,77,596,245,80,54,72,30
"06037800411","Census Tract 8004.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.11",,,,1431,862,738,124,12,0,7,69,0,481,950,9,254,195,229,119,119,25
"06037800412","Census Tract 8004.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8004.12",,,,1355,917,894,23,17,0,0,13,0,408,947,5,319,89,197,197,100,40
"06037800504","Census Tract 8005.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8005.04",,,,835,417,410,7,10,0,0,0,13,395,440,18,51,147,107,67,0,50
"06037800506","Census Tract 8005.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"800506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8005.06",,,,1538,1025,921,104,1,0,0,20,111,381,1157,98,46,390,274,156,182,11
"06037900102","Census Tract 9001.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9001.02",,,,248,199,186,13,0,0,0,31,0,18,230,0,88,24,61,10,17,30
"06037900103","Census Tract 9001.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9001.03",,,,1849,1678,1374,304,23,0,0,2,0,146,1703,17,146,408,462,139,288,243
"06037900104","Census Tract 9001.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9001.04",,,,1986,1754,1547,207,0,0,0,14,13,205,1781,46,86,505,505,93,205,341
"06037900301","Census Tract 9003.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9003.01",,,,1495,850,705,145,0,0,0,189,86,370,1125,64,249,482,127,19,87,97
"06037900501","Census Tract 9005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.01",,,,3150,2856,2557,299,20,0,0,41,0,233,2917,29,558,1253,215,147,354,361
"06037900504","Census Tract 9005.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.04",,,,2789,2560,2075,485,63,0,0,10,0,156,2633,55,671,853,231,138,506,179
"06037900505","Census Tract 9005.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.05",,,,1635,1449,1302,147,67,0,0,36,0,83,1552,14,216,688,116,53,303,162
"06037900506","Census Tract 9005.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.06",,,,1954,1849,1571,278,8,0,0,1,10,86,1868,31,501,648,171,53,297,167
"06037900508","Census Tract 9005.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.08",,,,1435,1283,1166,117,41,0,0,0,0,111,1324,65,193,568,114,68,225,91
"06037900509","Census Tract 9005.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.09",,,,1643,1573,1496,77,11,0,0,0,0,59,1584,0,301,934,38,74,237,0
"06037900510","Census Tract 9005.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9005.10",,,,1138,1079,965,114,36,0,0,0,0,23,1115,14,199,516,96,93,92,105
"06037900602","Census Tract 9006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.02",,,,1827,1584,1460,124,135,0,15,14,0,79,1748,14,353,907,100,64,177,133
"06037900606","Census Tract 9006.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.06",,,,1338,1065,882,183,18,0,30,0,0,225,1113,0,94,675,29,37,70,208
"06037900607","Census Tract 9006.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.07",,,,1453,1239,968,271,97,11,0,0,0,106,1347,48,251,690,152,2,65,139
"06037900608","Census Tract 9006.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.08",,,,1294,1054,1003,51,0,0,0,0,35,205,1089,9,168,396,124,91,191,110
"06037900609","Census Tract 9006.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.09",,,,1811,1481,1319,162,68,0,0,20,16,226,1585,105,419,449,226,0,215,171
"06037900610","Census Tract 9006.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.10",,,,753,734,673,61,0,0,0,0,0,19,734,0,268,356,0,0,110,0
"06037900611","Census Tract 9006.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9006.11",,,,1907,1772,1510,262,69,27,0,0,0,39,1868,0,396,1011,44,54,153,210
"06037900701","Census Tract 9007.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9007.01",,,,1397,1211,1022,189,23,0,0,4,0,159,1238,38,345,394,148,44,169,100
"06037900703","Census Tract 9007.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9007.03",,,,2063,1781,1452,329,28,0,0,8,56,190,1873,9,510,562,258,234,105,195
"06037900704","Census Tract 9007.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9007.04",,,,1690,1502,1399,103,30,0,0,66,13,79,1611,72,462,610,135,56,142,134
"06037900705","Census Tract 9007.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9007.05",,,,1739,1465,1427,38,0,0,0,109,18,147,1592,71,763,323,131,57,212,35
"06037900804","Census Tract 9008.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9008.04",,,,1227,1073,947,126,18,4,0,14,0,118,1109,0,292,436,91,96,172,22
"06037900805","Census Tract 9008.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9008.05",,,,1841,1625,1325,300,68,0,0,8,23,117,1724,90,485,663,152,116,134,84
"06037900806","Census Tract 9008.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9008.06",,,,1331,1125,1037,88,8,0,0,51,42,105,1226,214,386,384,30,66,93,53
"06037900807","Census Tract 9008.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9008.07",,,,1599,1319,1031,288,27,0,40,0,35,178,1421,0,352,365,63,130,163,348
"06037900808","Census Tract 9008.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"900808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9008.08",,,,1953,1742,1081,661,5,0,0,0,0,206,1747,85,352,755,221,38,41,255
